url,compulsory course,course outcome or overview,topics covered
http://dcsku.org/MSC%20AI.php,Machine Intelligence Lab,"CO1 Implement the basic image processing operations like Histogram equalization, thresholding, edge detection, data, data augmentation, morphological operations. CO2 Implement SVM/Softmax classifier for CIFAR-10 dataset: (i) using KNN, (ii) using 3 layer neural network. CO3 Study the effect of batch normalization and dropout in neural network classifier Familiarization of image labelling tools for object detection, segmentation Image segmentation using Mask RCNN, UNet, SegNet. CO4 Implement Image Captioning with LSTMs, Network Visualization: Saliency maps, Class Visualization, Generative Adversarial Networks, Chatbot using bi_x0002_directional LSTMs. CO5 Familiarization of cloud based computing like Google colab.",
http://dcsku.org/MSC%20AI.php,Case Study,CO1 Identify a research problem which is significant in the area of computer science CO2 Analyze the literature survey in the selected topic as an individual CO3 Design the experiment with proper hypothesis CO4 Evaluate and interpret the experimental results. CO5 Analyze effectiveness of the method implemented. CO6 Suggest modifications and improvement of the system.,
http://dcsku.org/MSC%20AI.php,Seminar,CO1 Acquire in-depth knowledge in specific area of study. CO2 Develop presentation skill and communication skill. CO3 Apply Professional skills for preparing presentation slides CO4 Develop defending ability TAGGING OF COURSE OUTCOME,
http://dcsku.org/MSC%20AI.php,Artificial Intelligence and Daily Life,CO1 Explain the fundamentals of Artificial Intelligence and Cyber Security.. (Understand) CO2 Identify the challenges in Cyber security with and without Artificial Intelligence. CO3 Familiar with AI enabled cyber attacks and Threats. CO4 Describe about Artificial Intelligence enabled network and data security. CO5 Compare different applications and software powered with Artificial Intelligence. CO6 Analyze machine learning algorithms in cyber security with examples.,"MODULE I: Artificial Intelligence: introduction, applications, challenges, machine learning and deep learning (basics only) – Cyber security: threats, cryptography, network security, authenticity, phishing, spamming and spoofing. Artificial Intelligence in cyber security: introduction, challenges, applications – AI powered attacks and threats - AI-powered Attacks and corresponding mitigations – AI vs. AI. MODULEII: AI powered network security: network anomaly detection, botnet detection, insider test, DDoS detection and prevention. – Information security_x0002_Authentication abuse, account reputation scoring, user authentication security, biometric authentication. MODULE III: AI powered cloud based security- fraud detection – credit card frauds – AI for social engineering- speech recognition, face recognition, deep fake detection, lie detection, Fake news and fake review detection. MODULE IV: AI-based defense mechanism- CAPTCHA breaker, neural network assisted fuzzing, vulnerability scanner, malicious URL detector, software vulnerability detection. – Wireless indoor localization, Ad blocking. MODULEV: Data security with AI- password cracking, deep steganography and steg_x0002_analysis, Encryption using AI. – Application analysis- introduction, Android applications, Gmail and YouTube – social media data security. MODULE VI: AI powered Cyber security-case study analysis: Spam detection (NN perceptron, SVM) – Phishing detection (logistic regression and decision trees) – Malware threat detection (K-means clustering, HMM, Deep learning)."
https://www.jmi.ac.in/upload/programme/fss_curriculum_eco_msc_bfa.pdf,Financial Economics,"Understand the fundamentals of finance and role of transaction costs and information asymmetry theories in providing an economic justification for return on different asset  Discuss whether stock prices reflect all available information, and evaluate the empirical evidence on informational efficiency in financial markets  Handle the problems on interest rate, market efficiency and risk using various computer tools and software packages",
https://www.jmi.ac.in/upload/programme/fss_curriculum_eco_msc_bfa.pdf,Banking Operations and MIS Implementation in Digital Era,"The objective of the course is to build a pool of competent banking professionals, who can sustain the growing momentum of the banking sector and help to breach new standards of profit margins and customer responsiveness. More specifically, its focus will be on understanding of core banking, understanding of banking channels and payments, practices on banking technology to enhance business of banking sector.",
https://www.jmi.ac.in/upload/programme/fss_curriculum_eco_msc_bfa.pdf,Problem Solving and Computer Programming in C,"To introduce C as a foundation for further study of programming languages such C++, C#, Python, and Java in particular.  To use Array, Structure and Union data structures to represent lists and table of values.  To be able to use pointers to fetch and process data at run-time and to dynamically allocate memory at run-time.  To implement one player and two player games such as Tic-Tac-Toe, NIM, and Sudoku etc.  To be able to design applications involving database stored at back-end in the form of text file.",
https://www.jmi.ac.in/upload/programme/fss_curriculum_eco_msc_bfa.pdf,Mathematics and Statistics for Banking and Finance,1. To introduce the required mathematical and statistical skills for understanding financial theory and analytics.17 2. To make the students master the abstract ideas. 3. To prepare the students to take advanced courses.,
https://www.jmi.ac.in/upload/programme/fss_curriculum_eco_msc_bfa.pdf,C – Programming in Banking and Finance,,
https://www.jmi.ac.in/upload/programme/fss_curriculum_eco_msc_bfa.pdf,R-programming in Banking and Finance-1,,
https://www.jmi.ac.in/upload/programme/fss_curriculum_eco_msc_bfa.pdf,Risk Analysis and Insurance," The risk analysis involves identification of risks and associated potential costs, analysis of the causes of risk of financial loss, determination of various strategies to treat risk, selection of strategies appropriate to the goals and objectives of the business  The objective of the course is to develop the knowledge and understanding of risk management practices for participants aiming to advance their careers in financial risk management.  The course will focus on how to model the risk of portfolios emanating from fluctuations in market prices, or market risk, while the main focus of the course is on the management of financial risks. Participants will become familiar with the main tools and practices needed to assess and evaluate financial risks, they will understand the risk management practices in an industry setting and will be able to critically assess risk management reports and research.",
https://www.jmi.ac.in/upload/programme/fss_curriculum_eco_msc_bfa.pdf,Corporate Finance," Understand the interaction between financial and strategic decisions of corporations.  Understand and explain different capital structure theories and capital budgeting techniques.  Understand the trade-off firms face between tax advantages of debt and various costs of debt, including information asymmetry and agency conflict  Understand how companies issue new shares, and calculate related price impact in security offerings  Analyse corporate finances by handling financial data of different companies",
https://www.jmi.ac.in/upload/programme/fss_curriculum_eco_msc_bfa.pdf,Advance Statistical Analysis for Finance using Python/R,1. To introduce various statistical models to analyze financial data. 2. To understand and appreciate the abstract statistical models. 3. To equip the students to be able to think plausible statistical models after looking at data. 4. To be able to use linear or non-linear models while dealing with actual data. 5. To be able to understand parametric and non-parametric econometrics techniques and use them sensibly.,
https://www.jmi.ac.in/upload/programme/fss_curriculum_eco_msc_bfa.pdf,Optimization and Quantitative Analysis, To cultivate a basic understanding of optimization methodologies used in financial decision making.  To introduce required mathematics for understanding optimization methods.  To equip the students to use linear and non-linear optimization methods most appropriate for a particular financial optimization problem,
